idPlayer,qtKill,qtAssist,qtDeath,qtHs,qtBombeDefuse,qtBombePlant,qtTk,qtTkAssist,qt1Kill,qt2Kill,qt3Kill,qt4Kill,qt5Kill,qtFirstKill,vlDamage,qtHits,qtShots,qtLastAlive,qtClutchWon,qtRoundsPlayed,qtSurvived,qtTrade,qtFlashAssist,qtHitHeadshot,qtHitChest,qtHitStomach,qtHitLeftAtm,qtHitRightArm,qtHitLeftLeg,qtHitRightLeg,gamesWinned,descMapName_de_ancient,descMapName_de_dust2,descMapName_de_inferno,descMapName_de_mirage,descMapName_de_nuke,descMapName_de_overpass,descMapName_de_train,descMapName_de_vertigo,KDA,hitRate,ADR,HSRate,gamesPlayed,winRate,weightedHitRate,brilliantPerformance,grade
1227,26,7,48,11,1,0,0.0,0.0,12,4,2,0,0,3,3483,96.0,815,0.0,0,61,13.0,6.0,0.0,13.0,25.0,32.0,4.0,12.0,3.0,7.0,0,0,0,2,0,0,0,0,0,0.6875,0.11779141104294479,57.09836065573771,0.015950920245398775,2,0.0,0.13244171779141106,1.425,G
1228,300,69,356,130,9,44,0.0,2.0,149,52,13,2,0,36,41461,1152.0,8147,19.0,14,500,123.0,52.0,3.0,157.0,470.0,270.0,35.0,102.0,61.0,57.0,9,0,4,4,5,0,4,0,3,1.0365168539325842,0.14140174297287345,82.922,0.01927089726279612,20,0.45,0.16361114520682463,1.7349999999999999,E
1229,1381,313,1446,540,26,66,3.0,27.0,604,246,75,13,1,151,184577,4997.0,29353,51.0,32,2044,556.0,263.0,50.0,695.0,2262.0,1067.0,130.0,433.0,188.0,222.0,37,3,11,16,19,12,4,4,7,1.1715076071922546,0.17023813579531905,90.3018590998043,0.02367730725990529,76,0.4868421052631579,0.1976493033080094,1.9539473684210527,D
1230,50,17,100,9,0,5,0.0,0.0,29,9,1,0,0,11,7192,210.0,1379,2.0,1,126,24.0,16.0,0.0,22.0,103.0,44.0,6.0,15.0,8.0,12.0,2,0,1,4,0,0,0,0,0,0.67,0.15228426395939088,57.07936507936508,0.01595358955765047,5,0.4,0.15715736040609135,0.73,G
1231,598,127,713,251,8,15,4.0,3.0,233,104,36,10,1,113,77440,2049.0,13841,52.0,19,965,205.0,126.0,4.0,307.0,869.0,477.0,62.0,162.0,60.0,112.0,20,1,4,17,13,3,0,1,1,1.0168302945301544,0.14803843652915252,80.24870466321244,0.022180478289140958,40,0.5,0.1754324109529658,1.8687500000000004,E
1232,1778,316,1755,599,40,208,0.0,17.0,831,335,81,8,0,219,227094,5808.0,39476,110.0,53,2652,767.0,277.0,55.0,804.0,2659.0,1292.0,164.0,468.0,201.0,220.0,45,4,20,24,23,6,5,5,13,1.1931623931623931,0.14712736852771305,85.63122171945702,0.02036680514743135,100,0.45,0.1703027155740197,1.7275000000000003,E
1233,650,114,627,247,9,57,0.0,8.0,262,117,34,9,3,99,83614,2496.0,15782,42.0,21,856,207.0,76.0,12.0,342.0,1084.0,569.0,94.0,185.0,105.0,117.0,18,1,4,6,14,3,1,0,5,1.2185007974481659,0.15815485996705106,97.67990654205607,0.021670257255100748,34,0.5294117647058824,0.17944430363705488,2.144117647058824,C
1234,288,66,354,88,9,37,0.0,6.0,152,43,14,1,0,35,39634,1187.0,7369,11.0,10,477,111.0,43.0,15.0,119.0,471.0,305.0,47.0,103.0,69.0,73.0,6,0,5,5,4,2,1,0,2,1.0,0.16108020084136246,83.09014675052411,0.01614873117112227,19,0.3157894736842105,0.1741878138146289,1.4157894736842107,F
1235,268,69,322,67,7,42,0.0,2.0,148,41,12,0,0,28,36272,1100.0,6053,9.0,7,501,166.0,57.0,6.0,88.0,436.0,305.0,40.0,91.0,76.0,64.0,15,0,7,7,4,0,2,0,1,1.046583850931677,0.18172806872625144,72.39920159680639,0.014538245498100115,21,0.7142857142857143,0.19427226168841893,0.9571428571428572,F
1236,1827,406,1979,747,29,75,1.0,14.0,800,312,103,20,2,237,245937,6620.0,47198,58.0,38,2741,693.0,356.0,43.0,952.0,3177.0,1306.0,211.0,532.0,205.0,237.0,53,2,17,26,38,6,4,2,5,1.1283476503284486,0.14026018051612357,89.72528274352426,0.020170346201110217,100,0.53,0.16548879189796178,2.0675000000000003,D
1237,371,72,286,162,4,24,0.0,5.0,160,69,23,1,0,57,47663,1187.0,9043,6.0,4,474,182.0,40.0,8.0,204.0,559.0,231.0,28.0,91.0,41.0,33.0,17,0,4,3,4,2,0,1,4,1.548951048951049,0.13126174941944044,100.55485232067511,0.022558885325666262,18,0.9444444444444444,0.15994802609753403,2.4777777777777774,B
1238,2364,359,1976,1126,30,113,2.0,39.0,796,441,156,48,5,334,302546,7506.0,39958,51.0,49,2715,677.0,355.0,73.0,1433.0,3725.0,1185.0,204.0,574.0,176.0,209.0,51,1,17,19,42,5,4,8,4,1.3780364372469636,0.18784723960158167,111.43499079189687,0.03586265578857801,100,0.51,0.2327598978927874,3.113,A
1239,506,99,542,214,10,52,0.0,1.0,216,90,31,4,0,41,69106,1867.0,14034,16.0,10,745,178.0,105.0,7.0,251.0,744.0,478.0,53.0,145.0,100.0,96.0,13,0,1,13,9,3,0,0,1,1.1162361623616237,0.13303406013966082,92.75973154362416,0.017885136098047597,27,0.48148148148148145,0.15547242411286877,2.012962962962963,D
1240,1423,317,1616,487,28,147,2.0,28.0,663,264,59,12,1,204,188039,4979.0,28026,100.0,46,2251,569.0,295.0,58.0,608.0,2196.0,1171.0,146.0,414.0,202.0,242.0,40,4,7,15,9,10,12,12,16,1.0767326732673268,0.17765646185684722,83.53576188360728,0.02169414115464212,85,0.47058823529411764,0.2039980732177264,1.7211764705882355,E
1241,960,151,986,437,24,105,3.0,4.0,404,177,54,7,2,125,121013,2704.0,18107,46.0,26,1466,414.0,164.0,11.0,565.0,1264.0,462.0,48.0,200.0,79.0,86.0,25,0,14,12,12,3,5,3,4,1.1267748478701824,0.14933451151488375,82.54638472032742,0.031203401999226818,53,0.4716981132075472,0.18629038493400343,2.20188679245283,D
1242,1711,457,1812,652,31,157,6.0,35.0,790,307,82,12,2,210,230583,8045.0,63026,67.0,33,2611,743.0,305.0,96.0,927.0,3471.0,2002.0,220.0,696.0,340.0,389.0,51,8,9,29,10,13,8,1,17,1.1964679911699778,0.12764573350680672,88.31214094216776,0.014708215657030432,95,0.5368421052631579,0.14171262653508077,1.9494736842105265,D
1243,1787,295,1760,754,35,153,1.0,37.0,798,300,95,24,1,241,233866,6147.0,42686,92.0,65,2609,746.0,266.0,95.0,975.0,3039.0,1102.0,187.0,491.0,178.0,175.0,46,5,13,22,18,6,7,4,25,1.1829545454545454,0.14400506020709367,89.63817554618628,0.022841212575551703,100,0.46,0.17233191210232865,2.1625,D
1246,78,19,108,36,5,0,0.0,0.0,48,10,2,1,0,12,10766,286.0,2247,4.0,4,151,38.0,13.0,1.0,39.0,113.0,77.0,7.0,21.0,12.0,17.0,3,0,1,2,2,0,0,0,2,0.8981481481481481,0.1272808188696039,71.29801324503312,0.017356475300400534,7,0.42857142857142855,0.15302180685358258,1.407142857142857,F
1247,1343,231,1569,340,35,151,34.0,128.0,710,224,46,11,0,115,184255,5482.0,46543,258.0,71,2605,743.0,173.0,51.0,434.0,2098.0,1624.0,195.0,424.0,357.0,350.0,27,4,10,29,34,4,4,6,9,1.0031867431485022,0.11778355499215779,70.73128598848369,0.009324710482779365,100,0.27,0.1265318092946308,1.037,G
1248,1995,429,2000,839,35,102,2.0,29.0,849,372,102,21,2,353,263297,6384.0,43076,60.0,39,2786,730.0,326.0,43.0,1072.0,3116.0,1105.0,185.0,505.0,204.0,197.0,57,4,14,46,18,0,18,0,0,1.212,0.1482031757823382,94.50717875089734,0.024886247562447766,100,0.57,0.17878958120531155,2.427,C
1249,1365,240,1326,481,17,89,2.0,10.0,568,247,81,13,1,162,176107,4989.0,30578,68.0,39,1872,461.0,200.0,11.0,611.0,2196.0,1192.0,160.0,400.0,212.0,218.0,30,1,6,25,21,1,4,4,12,1.2104072398190044,0.16315651775786513,94.07425213675214,0.019981686179606252,74,0.40540540540540543,0.1870092877231997,1.8344594594594594,D
1250,45,4,26,25,1,3,0.0,0.0,19,6,3,0,1,4,5137,111.0,743,2.0,2,48,20.0,0.0,6.0,26.0,51.0,19.0,4.0,4.0,5.0,2.0,1,0,0,0,1,0,0,0,1,1.8846153846153846,0.14939434724091522,107.02083333333333,0.034993270524899055,2,0.5,0.20811574697173624,3.45,A
1251,110,22,93,35,3,10,1.0,4.0,36,25,4,3,0,14,13723,324.0,1951,7.0,4,151,45.0,17.0,6.0,46.0,138.0,76.0,12.0,26.0,15.0,11.0,4,0,3,2,2,0,0,0,0,1.4193548387096775,0.16606868272680678,90.88079470198676,0.023577652485904665,7,0.5714285714285714,0.191701691440287,1.5642857142857143,D
1252,2302,427,1849,673,37,200,3.0,24.0,877,409,153,33,3,449,300397,7210.0,58491,87.0,64,2742,800.0,267.0,83.0,844.0,3198.0,1664.0,191.0,592.0,343.0,378.0,52,11,42,22,5,3,1,3,13,1.4759329367225527,0.12326682737515174,109.55397520058352,0.014429570361252158,100,0.52,0.1402632883691508,2.375,B
1253,1148,195,1013,436,21,76,0.0,9.0,462,198,77,13,1,131,146730,4272.0,27397,30.0,24,1439,392.0,152.0,17.0,567.0,1890.0,1003.0,133.0,365.0,132.0,182.0,28,3,7,13,15,3,3,3,5,1.3257650542941757,0.15592948133007264,101.96664350243225,0.020695696609117787,52,0.5384615384615384,0.18010877103332484,2.3230769230769233,B
1254,140,38,273,52,1,16,0.0,3.0,79,26,3,0,0,15,19682,582.0,6699,4.0,7,352,72.0,45.0,10.0,68.0,277.0,130.0,17.0,49.0,17.0,24.0,4,1,2,6,2,0,1,0,0,0.652014652014652,0.08687863860277653,55.91477272727273,0.010150768771458426,12,0.3333333333333333,0.09956112852664577,1.2208333333333332,G
1255,901,205,910,402,17,87,1.0,7.0,409,157,50,3,3,118,122875,2907.0,31049,44.0,29,1351,391.0,131.0,27.0,501.0,1337.0,546.0,100.0,231.0,98.0,94.0,30,0,9,18,11,0,11,1,0,1.2153846153846153,0.09362620374247158,90.95114729829756,0.01613578537150955,50,0.6,0.11347128732004252,2.1950000000000003,D
1256,1203,300,1488,423,14,36,0.0,12.0,514,226,60,11,1,203,165264,4760.0,22953,48.0,19,1846,331.0,229.0,28.0,545.0,1934.0,1242.0,158.0,393.0,244.0,244.0,27,1,16,22,15,3,1,3,11,1.0100806451612903,0.2073802988716072,89.52546045503792,0.023744172875005447,72,0.375,0.23246416590423916,1.7722222222222224,E
1257,222,49,251,77,1,17,0.0,4.0,83,35,19,3,0,42,29698,850.0,5179,6.0,6,319,51.0,40.0,3.0,98.0,379.0,192.0,30.0,73.0,36.0,42.0,4,0,2,2,5,1,2,0,0,1.0796812749003983,0.1641243483297934,93.09717868338558,0.018922571925082062,12,0.3333333333333333,0.18563043058505502,2.079166666666667,D
1258,2624,357,1733,1040,30,141,4.0,47.0,873,483,181,52,6,391,327648,7962.0,41361,123.0,85,2681,819.0,231.0,68.0,1301.0,3734.0,1654.0,225.0,595.0,200.0,253.0,54,5,20,18,39,8,5,0,5,1.7201384881708022,0.19250018133023863,122.21111525550168,0.03145475206112038,100,0.54,0.23381228693696965,3.0905,A
1259,119,18,106,64,2,9,0.0,1.0,44,21,7,3,0,18,15728,309.0,2219,4.0,1,148,36.0,14.0,1.0,75.0,154.0,41.0,6.0,24.0,3.0,6.0,3,1,1,1,3,0,0,0,0,1.2924528301886793,0.13925191527715186,106.27027027027027,0.0337990085624155,6,0.5,0.18753943217665617,2.8083333333333336,B
1260,1875,423,1798,613,40,125,2.0,20.0,805,338,101,20,2,194,249236,7028.0,40374,74.0,53,2620,737.0,270.0,53.0,812.0,3228.0,1707.0,195.0,545.0,267.0,274.0,51,8,8,32,17,15,4,5,11,1.2780867630700778,0.1740724228463863,95.12824427480916,0.020111953237231882,100,0.51,0.1986506167335414,1.7580000000000005,C
1261,83,20,83,33,1,3,0.0,1.0,41,16,2,1,0,9,10991,355.0,1984,3.0,2,122,36.0,17.0,0.0,48.0,145.0,93.0,13.0,22.0,13.0,21.0,2,0,1,1,2,0,1,0,0,1.2409638554216869,0.17893145161290322,90.09016393442623,0.024193548387096774,5,0.4,0.20082661290322582,1.7,D
1262,262,54,220,96,3,41,0.0,2.0,106,45,15,4,1,31,33414,888.0,5187,7.0,5,325,98.0,31.0,6.0,116.0,467.0,146.0,31.0,61.0,34.0,33.0,11,0,3,2,4,1,2,1,0,1.4363636363636363,0.17119722382880279,102.8123076923077,0.022363601310969733,13,0.8461538461538461,0.2028609986504723,2.0961538461538463,B
1263,20,4,22,7,0,2,0.0,0.0,7,6,0,0,0,2,2613,79.0,513,1.0,1,30,7.0,3.0,2.0,12.0,43.0,7.0,5.0,7.0,3.0,2.0,1,0,0,0,0,0,1,0,0,1.0909090909090908,0.1539961013645224,87.1,0.023391812865497075,1,1.0,0.16824561403508775,2.0000000000000004,D
1264,929,280,1505,267,14,112,4.0,8.0,552,140,28,2,0,97,123156,3654.0,20623,82.0,25,2084,544.0,260.0,37.0,334.0,1436.0,1085.0,136.0,272.0,178.0,213.0,42,0,40,9,25,0,5,0,0,0.8033222591362126,0.17718081753382145,59.09596928982725,0.016195509867623525,79,0.5316455696202531,0.19568636958735391,0.977848101265823,F
1265,54,6,42,17,4,2,0.0,1.0,32,7,1,0,1,8,6326,154.0,1306,4.0,3,67,21.0,7.0,1.0,22.0,65.0,41.0,4.0,9.0,7.0,6.0,2,0,0,0,2,0,0,0,1,1.4285714285714286,0.11791730474732007,94.41791044776119,0.016845329249617153,3,0.6666666666666666,0.13855283307810104,1.7666666666666666,D
1266,2185,282,1878,730,30,77,2.0,11.0,760,413,157,32,0,410,262189,5590.0,31540,92.0,54,2671,700.0,294.0,41.0,951.0,2724.0,1031.0,161.0,389.0,173.0,161.0,46,3,18,4,45,14,3,6,7,1.3136315228966986,0.17723525681674066,98.1613627854736,0.030152187698161064,100,0.46,0.21428788839568805,2.375,B
1267,758,151,567,275,12,40,1.0,12.0,249,135,59,13,2,101,98095,2482.0,14084,31.0,18,815,212.0,70.0,13.0,323.0,1099.0,614.0,62.0,179.0,94.0,111.0,15,0,5,4,14,1,2,1,4,1.6031746031746033,0.17622834422039194,120.36196319018404,0.02293382561772224,31,0.4838709677419355,0.20897117296222664,2.629032258064516,A
1268,1774,262,1502,789,29,140,1.0,20.0,682,315,120,20,4,254,222724,4460.0,31874,61.0,49,2244,649.0,255.0,37.0,967.0,2295.0,584.0,88.0,357.0,77.0,92.0,46,1,16,23,30,1,7,6,5,1.355525965379494,0.13992595846144193,99.25311942959001,0.030338206688837296,89,0.5168539325842697,0.18073194453159314,2.4752808988764046,B
1269,356,72,316,130,11,47,0.0,1.0,175,47,22,4,1,28,46019,1264.0,9792,24.0,19,516,172.0,56.0,7.0,169.0,658.0,222.0,41.0,99.0,30.0,45.0,16,0,2,3,12,0,0,3,1,1.3544303797468353,0.12908496732026145,89.18410852713178,0.017258986928104576,21,0.7619047619047619,0.15150224673202614,1.704761904761905,D
1270,200,43,222,81,5,13,0.0,2.0,94,35,8,3,0,24,25474,662.0,5055,5.0,5,303,76.0,36.0,4.0,102.0,278.0,135.0,25.0,47.0,33.0,42.0,3,0,3,1,5,0,1,0,1,1.0945945945945945,0.13095944609297724,84.07260726072607,0.020178041543026708,11,0.2727272727272727,0.15210286844708212,1.9954545454545451,E
1271,2007,315,1834,750,42,150,3.0,13.0,829,349,118,27,3,198,253761,6640.0,36915,122.0,84,2736,789.0,259.0,29.0,974.0,2978.0,1536.0,190.0,469.0,238.0,255.0,50,0,22,18,40,0,3,1,16,1.2660850599781897,0.17987268048218882,92.74890350877193,0.026384938371935528,100,0.5,0.2117635107679805,2.0745,C
1272,62,18,65,24,1,6,0.0,0.0,28,14,2,0,0,9,8180,268.0,1807,2.0,1,94,27.0,12.0,2.0,34.0,108.0,61.0,9.0,25.0,12.0,19.0,2,0,0,0,4,0,0,0,0,1.2307692307692308,0.14831211953514112,87.02127659574468,0.018815716657443277,4,0.5,0.16227448810182624,1.6625,E
1273,217,76,293,76,3,6,1.0,2.0,110,36,10,1,0,41,30900,876.0,5817,2.0,2,385,89.0,46.0,3.0,95.0,349.0,226.0,25.0,68.0,50.0,63.0,9,0,1,5,5,0,3,0,2,1.0,0.15059308922124806,80.25974025974025,0.01633144232422211,16,0.5625,0.16722021660649822,1.4375,F
1274,1618,395,1849,558,18,57,3.0,11.0,742,293,74,15,0,288,221415,6176.0,31462,55.0,36,2504,597.0,280.0,39.0,707.0,2647.0,1542.0,218.0,494.0,232.0,336.0,52,2,15,27,31,3,8,4,10,1.0886965927528394,0.19630029877312313,88.42452076677316,0.022471552984552792,100,0.52,0.2224661496408366,1.7194999999999998,D
1275,9,5,20,4,0,0,0.0,0.0,7,1,0,0,0,1,1706,48.0,675,0.0,0,24,4.0,1.0,1.0,4.0,22.0,10.0,4.0,4.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0.7,0.07111111111111111,71.08333333333333,0.005925925925925926,1,0.0,0.08026666666666667,1.05,G
1276,1902,448,1947,777,22,87,1.0,24.0,753,323,120,29,4,400,252966,6023.0,46865,41.0,29,2582,600.0,339.0,44.0,947.0,2776.0,1284.0,160.0,495.0,163.0,198.0,62,0,21,20,47,0,6,2,4,1.20698510529019,0.12851808385788968,97.9728892331526,0.020206977488530887,100,0.62,0.1557162061239731,2.3985000000000003,C
1277,57,9,62,14,0,8,0.0,0.0,26,14,1,0,0,5,6822,209.0,1344,1.0,0,84,21.0,8.0,0.0,23.0,93.0,55.0,4.0,19.0,4.0,11.0,1,0,0,1,3,0,0,0,0,1.064516129032258,0.15550595238095238,81.21428571428571,0.01711309523809524,4,0.25,0.17020833333333338,0.9125000000000001,F
1278,1514,331,1607,640,18,83,1.0,20.0,641,261,93,15,1,218,205276,5114.0,49378,66.0,31,2245,573.0,241.0,57.0,799.0,2307.0,1054.0,139.0,428.0,203.0,184.0,43,2,15,22,29,7,4,4,4,1.1481020535158681,0.10356839078131962,91.4369710467706,0.016181295313702458,87,0.4942528735632184,0.12334561950666288,2.083333333333333,D
1279,983,240,1309,250,24,232,0.0,8.0,486,175,38,5,0,97,131059,4361.0,23907,44.0,25,1695,351.0,239.0,5.0,345.0,1572.0,1293.0,138.0,329.0,314.0,370.0,23,2,3,11,21,6,13,1,11,0.9343009931245225,0.1824151922031204,77.32094395280237,0.014430919814280336,68,0.3382352941176471,0.19086543690132596,1.0602941176470588,F
1280,121,30,131,30,1,1,2.0,0.0,49,18,9,2,0,20,16043,469.0,2540,15.0,1,180,40.0,18.0,1.0,33.0,159.0,146.0,22.0,34.0,38.0,37.0,3,1,1,1,3,1,0,0,0,1.1526717557251909,0.18464566929133858,89.12777777777778,0.012992125984251968,7,0.42857142857142855,0.1962755905511811,1.4857142857142855,E
1281,511,98,359,205,10,34,0.0,0.0,178,102,23,12,2,72,63666,1345.0,11490,15.0,18,565,181.0,58.0,14.0,237.0,649.0,226.0,36.0,118.0,34.0,45.0,16,0,3,7,7,0,0,0,4,1.6963788300835654,0.11705831157528286,112.68318584070796,0.0206266318537859,21,0.7619047619047619,0.14632985204525675,2.833333333333333,B
1282,22,5,21,6,1,1,0.0,0.0,9,2,3,0,0,1,2795,72.0,381,1.0,1,30,8.0,0.0,0.0,10.0,27.0,15.0,6.0,7.0,3.0,4.0,1,0,0,0,1,0,0,0,0,1.2857142857142858,0.1889763779527559,93.16666666666667,0.026246719160104987,1,1.0,0.19732283464566933,1.7500000000000004,C
1283,75,17,88,32,4,2,0.0,0.0,34,16,3,0,0,8,9966,294.0,2603,18.0,2,116,33.0,14.0,1.0,46.0,134.0,71.0,6.0,19.0,12.0,6.0,3,0,0,1,4,0,0,0,0,1.0454545454545454,0.11294660007683442,85.91379310344827,0.017671917018824434,5,0.6,0.13241644256626972,1.64,E
1284,12,2,14,5,0,1,0.0,0.0,6,3,0,0,0,2,1676,50.0,403,0.0,0,22,8.0,4.0,0.0,7.0,14.0,15.0,1.0,5.0,5.0,3.0,1,0,0,1,0,0,0,0,0,1.0,0.12406947890818859,76.18181818181819,0.017369727047146403,1,1.0,0.13322580645161292,1.3,F
1285,1581,301,1941,764,23,140,2.0,13.0,707,285,82,13,1,240,207629,4346.0,36696,100.0,59,2642,645.0,241.0,41.0,908.0,2048.0,657.0,132.0,328.0,129.0,144.0,33,6,9,27,33,3,6,3,13,0.9696032972694487,0.118432526705908,78.58781226343679,0.02474384129060388,100,0.33,0.1510543383475038,2.0915,E
1286,1943,498,2110,675,19,105,3.0,32.0,839,332,110,22,4,328,266706,7065.0,61726,42.0,34,2750,591.0,303.0,45.0,877.0,2958.0,1736.0,228.0,575.0,337.0,354.0,39,2,7,34,26,12,8,11,0,1.156872037914692,0.11445744094870881,96.984,0.014207951268509218,100,0.39,0.12961896121569516,2.072,D
1288,964,205,747,342,17,36,1.0,13.0,309,178,69,19,3,163,127167,3656.0,29805,22.0,14,1078,311.0,154.0,29.0,413.0,1546.0,907.0,127.0,329.0,136.0,198.0,23,0,4,12,21,1,2,1,0,1.5649263721552877,0.12266398255326287,117.9656771799629,0.01385673544707264,41,0.5609756097560976,0.13958664653581615,2.6219512195121957,B
1290,2313,430,1754,1026,29,127,2.0,11.0,793,413,162,38,11,325,297089,7884.0,75095,63.0,41,2537,741.0,328.0,39.0,1301.0,3677.0,1509.0,213.0,619.0,283.0,282.0,57,0,37,27,23,12,1,0,0,1.5638540478905358,0.10498701644583527,117.10248324793062,0.017324722018776217,100,0.57,0.1260512683933684,2.8605,B
1291,109,19,170,55,1,7,0.0,0.0,62,20,1,1,0,10,15027,417.0,3080,7.0,4,211,35.0,16.0,2.0,73.0,194.0,83.0,8.0,31.0,16.0,12.0,3,0,1,3,3,0,2,1,0,0.7529411764705882,0.1353896103896104,71.21800947867298,0.023701298701298702,10,0.3,0.16293181818181823,1.335,F
1292,1747,306,1773,972,25,129,7.0,32.0,812,301,90,13,1,205,227349,5340.0,58491,70.0,49,2538,680.0,257.0,75.0,1172.0,2490.0,824.0,172.0,417.0,137.0,128.0,45,1,3,32,40,9,10,3,2,1.1579244218838127,0.09129609683541058,89.57801418439716,0.02003727069121745,100,0.45,0.11733685524268693,2.487,D
1293,114,27,129,47,0,13,0.0,2.0,58,21,4,0,0,22,15318,423.0,2187,5.0,3,172,39.0,16.0,5.0,54.0,190.0,95.0,13.0,39.0,16.0,16.0,3,0,1,1,3,0,1,1,0,1.0930232558139534,0.1934156378600823,89.05813953488372,0.024691358024691357,7,0.42857142857142855,0.22818015546410614,1.9857142857142858,D
1294,2233,368,1833,1014,43,127,2.0,16.0,838,415,142,32,2,223,286154,7545.0,42554,80.0,63,2709,781.0,287.0,29.0,1219.0,3689.0,1391.0,213.0,596.0,217.0,220.0,38,6,9,24,16,13,11,9,12,1.4189852700491,0.1773041312215068,105.63086009597637,0.02864595572684119,100,0.38,0.21716548385580675,2.6485,B
1295,52,8,39,24,3,1,0.0,0.0,23,8,3,1,0,8,6222,174.0,1085,2.0,2,55,14.0,7.0,1.0,35.0,76.0,37.0,5.0,15.0,2.0,4.0,2,0,0,0,2,0,0,0,0,1.5384615384615385,0.16036866359447005,113.12727272727273,0.03225806451612903,2,1.0,0.1918709677419355,3.3750000000000004,A
1296,1076,166,770,582,18,43,1.0,11.0,409,191,65,15,6,129,136653,3185.0,20761,63.0,33,1226,398.0,153.0,30.0,691.0,1442.0,551.0,85.0,258.0,77.0,81.0,30,0,5,5,11,4,5,5,12,1.612987012987013,0.15341264871634314,111.46247960848287,0.03328356052213285,47,0.6382978723404256,0.1979663792688213,3.234042553191489,A
1297,689,184,958,180,8,79,1.0,14.0,341,121,28,2,1,117,95277,3091.0,23316,29.0,18,1223,230.0,129.0,21.0,235.0,1098.0,923.0,110.0,263.0,206.0,256.0,17,0,9,10,24,0,2,3,6,0.9112734864300627,0.1325699090753131,77.90433360588716,0.010078915765997598,54,0.3148148148148148,0.1390392863269858,1.125,G
1298,2009,421,1984,915,35,96,3.0,36.0,846,373,114,16,2,408,270663,6393.0,41733,63.0,39,2686,649.0,333.0,89.0,1150.0,2981.0,1167.0,209.0,499.0,205.0,182.0,46,0,15,11,52,2,12,3,5,1.2247983870967742,0.15318812450578678,100.7680565897245,0.027556130640021086,100,0.46,0.18715141494740373,2.7119999999999993,B
1299,1634,335,1397,763,26,101,0.0,31.0,663,308,95,15,2,189,218469,5845.0,40070,53.0,38,2083,617.0,278.0,55.0,967.0,2953.0,933.0,168.0,529.0,141.0,154.0,40,5,8,10,7,15,21,9,2,1.4094488188976377,0.14586972797604192,104.88190110417666,0.024132767656600947,77,0.5194805194805194,0.17644297479411034,2.6285714285714286,B
1300,234,38,195,102,3,2,0.0,2.0,81,44,12,6,1,45,29803,760.0,4161,8.0,4,269,70.0,24.0,1.0,119.0,332.0,170.0,20.0,53.0,28.0,38.0,8,0,3,0,4,0,0,1,1,1.3948717948717948,0.182648401826484,110.7918215613383,0.02859889449651526,9,0.8888888888888888,0.22179283826003368,3.327777777777778,A
1301,58,29,143,18,1,6,0.0,0.0,36,9,1,0,0,7,8808,266.0,2444,2.0,0,174,28.0,27.0,2.0,28.0,107.0,77.0,7.0,15.0,20.0,12.0,1,0,2,0,4,0,1,0,0,0.6083916083916084,0.1088379705400982,50.62068965517241,0.011456628477905073,7,0.14285714285714285,0.11791734860883799,0.7071428571428572,G
1303,1432,338,1602,629,36,197,0.0,39.0,741,229,65,8,1,158,197143,5348.0,49109,115.0,47,2502,807.0,292.0,61.0,788.0,2300.0,1208.0,146.0,420.0,249.0,237.0,56,0,10,33,38,1,8,3,1,1.104868913857678,0.10890060884970168,78.79416466826538,0.01604593862632104,94,0.5957446808510638,0.12776008470952369,1.7893617021276595,E
1304,1343,279,1172,508,21,136,3.0,20.0,535,245,78,19,1,220,175601,4243.0,32925,39.0,39,1696,483.0,176.0,37.0,647.0,1937.0,878.0,137.0,350.0,125.0,169.0,32,1,19,9,17,4,6,5,2,1.3839590443686007,0.1288686408504176,103.53832547169812,0.01965072133637054,63,0.5079365079365079,0.1524947608200456,2.4293650793650796,B
1305,1950,410,1683,681,25,242,2.0,49.0,793,376,113,15,1,177,259885,6711.0,56785,83.0,62,2608,832.0,314.0,79.0,878.0,3180.0,1517.0,195.0,511.0,198.0,232.0,57,3,13,29,32,7,3,1,12,1.4022578728461081,0.11818261864929118,99.64915644171779,0.015461829708549793,100,0.57,0.1382951483666461,1.906,C
1306,1290,253,1283,538,17,48,4.0,14.0,554,217,79,16,0,185,168238,4486.0,34172,33.0,27,1768,442.0,194.0,67.0,713.0,1898.0,996.0,153.0,369.0,165.0,192.0,31,0,0,18,34,11,1,5,0,1.2026500389711614,0.13127706894533536,95.15723981900453,0.020865035701744118,69,0.4492753623188406,0.1531900386281166,2.247101449275362,D
1307,1549,229,819,555,39,94,1.0,16.0,458,297,115,32,4,185,191547,4556.0,30246,71.0,48,1388,502.0,115.0,33.0,645.0,2208.0,929.0,141.0,333.0,168.0,132.0,32,1,14,14,15,0,3,4,4,2.1709401709401708,0.15063148846128413,138.0021613832853,0.021325133902003572,55,0.5818181818181818,0.1824337102426767,2.9809090909090914,A
1308,230,59,400,98,5,43,0.0,1.0,110,39,10,3,0,21,31729,903.0,8463,10.0,8,528,116.0,73.0,3.0,124.0,436.0,192.0,24.0,67.0,32.0,28.0,6,0,1,5,4,1,3,2,1,0.7225,0.10669975186104218,60.09280303030303,0.014652014652014652,17,0.35294117647058826,0.12620347394540943,1.4882352941176473,G
